CustomerID,Gender,Age,SeniorCitizen,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,DataUsage_GB,Churn
CUST_01767,Female,33,0,1,Two year,No,Mailed check,24.45,24.45,3,26.2,Yes
CUST_01768,Male,78,1,30,One year,No,Bank transfer,98.64,2958.03,1,54.6,No
CUST_01769,Male,30,0,24,Month-to-month,No,Bank transfer,111.27,2676.43,2,33.7,Yes
CUST_01770,Male,66,1,14,Month-to-month,No,Bank transfer,68.68,966.38,2,44.7,Yes
CUST_01771,Male,52,0,36,Month-to-month,No,Electronic check,100.45,3608.36,0,20.5,No
CUST_01772,Male,69,1,69,Two year,No,Electronic check,90.64,6254.08,3,46.6,No
CUST_01773,Male,28,0,24,One year,No,Mailed check,99.56,2378.92,5,63.3,No
CUST_01774,Female,76,1,60,One year,Yes,Mailed check,96.68,5805.79,1,75.3,No
CUST_01775,Male,38,0,55,Month-to-month,Yes,Credit card,40.54,2224.87,1,48.0,Yes
CUST_01776,Female,68,1,24,One year,Yes,Mailed check,69.96,1686.14,3,25.6,No
CUST_01777,Female,71,1,24,One year,No,Electronic check,116.04,2782.59,3,66.3,No
CUST_01778,Male,28,0,54,Two year,Yes,Mailed check,54.35,2946.52,2,56.9,No
CUST_01779,Female,47,0,26,Month-to-month,Yes,Mailed check,117.05,3056.6,2,46.6,No
CUST_01780,Female,77,1,66,One year,Yes,Bank transfer,78.32,5173.31,0,39.2,No
CUST_01781,Female,65,1,38,Month-to-month,Yes,Mailed check,66.16,2510.45,2,47.6,No
CUST_01782,Female,70,1,65,One year,Yes,Credit card,85.78,5566.05,1,50.6,No
CUST_01783,Female,52,0,51,One year,No,Bank transfer,101.58,5190.4,1,66.2,No
CUST_01784,Female,39,0,35,Month-to-month,Yes,Electronic check,59.42,2079.07,0,33.0,No
CUST_01785,Male,55,0,43,One year,No,Credit card,23.3,1002.18,0,36.5,No
CUST_01786,Female,48,0,29,Month-to-month,No,Electronic check,90.88,2631.65,2,45.3,No
CUST_01787,Female,31,0,37,Two year,Yes,Credit card,115.62,4263.99,1,22.8,No
CUST_01788,Female,41,0,58,Month-to-month,No,Bank transfer,82.5,4795.67,1,63.8,No
CUST_01789,Male,67,1,54,One year,Yes,Credit card,38.84,2096.59,0,61.8,No
CUST_01790,Female,66,1,39,Two year,No,Credit card,44.82,1729.52,1,56.0,No
CUST_01791,Male,49,0,42,Month-to-month,No,Mailed check,110.98,,2,98.4,No
CUST_01792,Female,53,0,28,One year,Yes,Electronic check,21.36,584.43,0,63.6,No
CUST_01793,Male,49,0,29,Month-to-month,No,Bank transfer,74.87,2177.27,3,76.9,Yes
CUST_01794,Male,72,1,43,Month-to-month,No,Credit card,35.87,1546.84,2,51.2,No
CUST_01795,Female,32,0,3,One year,No,Electronic check,48.28,159.91,3,39.0,Yes
CUST_01796,Female,60,0,10,One year,No,Electronic check,50.7,492.22,2,21.2,No
CUST_01797,Male,75,1,59,Two year,No,Mailed check,41.93,2488.14,1,56.1,No
CUST_01798,Female,52,0,14,Two year,No,Electronic check,99.24,1394.49,1,60.8,No
CUST_01799,Male,20,0,47,One year,No,Bank transfer,53.22,2487.71,1,68.6,No
CUST_01800,Male,33,0,42,One year,No,Mailed check,54.55,2309.31,2,39.9,No
CUST_01801,Male,22,0,32,Two year,Yes,Credit card,65.3,2088.38,2,63.3,No
CUST_01802,Male,38,0,32,Month-to-month,No,Bank transfer,110.23,3515.43,1,24.0,No
CUST_01803,Male,78,1,42,Month-to-month,Yes,Bank transfer,88.82,3740.72,3,51.8,No
CUST_01804,Female,27,0,32,Month-to-month,Yes,Bank transfer,26.17,826.71,1,61.0,Yes
CUST_01805,Male,36,0,26,Two year,No,Mailed check,23.93,633.64,2,62.9,No
CUST_01806,Male,42,0,1,One year,No,Electronic check,76.64,76.64,0,66.4,No
CUST_01807,Female,21,0,56,One year,Yes,Bank transfer,108.71,6084.05,1,60.7,No
CUST_01808,Male,78,1,2,Month-to-month,Yes,Electronic check,52.33,91.63,2,52.2,No
CUST_01809,Female,46,0,30,Two year,Yes,Electronic check,44.78,1332.88,1,74.8,No
CUST_01810,Female,36,0,71,Month-to-month,No,Bank transfer,94.82,6733.76,0,49.0,Yes
CUST_01811,Female,60,0,52,One year,No,Electronic check,80.21,4154.48,4,49.8,No
CUST_01812,Male,19,0,9,Month-to-month,No,Mailed check,76.5,695.42,3,81.6,Yes
CUST_01813,Male,27,0,22,Month-to-month,Yes,Mailed check,34.93,763.21,1,0.0,No
CUST_01814,Male,78,1,34,One year,No,Credit card,37.6,1274.3,2,61.5,No
CUST_01815,Female,60,0,49,Two year,No,Electronic check,48.18,2366.59,1,62.2,No
CUST_01816,Male,42,0,1,Month-to-month,No,Electronic check,40.68,40.68,2,41.6,No
CUST_01817,Female,37,0,53,Month-to-month,No,Credit card,117.14,6220.96,1,50.4,Yes
CUST_01818,Male,65,1,40,Month-to-month,Yes,Mailed check,21.86,853.94,3,49.7,No
CUST_01819,Female,36,0,45,Month-to-month,No,Credit card,82.61,3725.26,2,45.7,No
CUST_01820,Male,40,0,68,Month-to-month,No,Credit card,71.76,4879.91,2,48.7,No
CUST_01821,Male,41,0,9,One year,Yes,Credit card,52.33,464.35,3,57.6,No
CUST_01822,Male,28,0,22,Two year,No,Electronic check,108.76,2402.19,0,38.1,No
CUST_01823,Female,63,0,18,Month-to-month,Yes,Electronic check,87.02,1572.16,0,49.9,No
CUST_01824,Female,51,0,43,One year,Yes,Electronic check,119.84,5155.21,1,23.0,No
CUST_01825,Male,72,1,39,Month-to-month,No,Electronic check,36.87,1435.23,2,37.7,No
CUST_01826,Male,45,0,6,Month-to-month,Yes,Bank transfer,28.79,165.67,1,28.3,No
CUST_01827,Female,22,0,48,Month-to-month,No,Credit card,33.94,1618.32,0,53.1,No
CUST_01828,Female,76,1,7,One year,Yes,Credit card,46.93,342.16,4,29.2,No
CUST_01829,Female,22,0,69,Month-to-month,Yes,Electronic check,61.68,4264.1,2,22.1,Yes
CUST_01830,Male,68,1,16,Month-to-month,No,Mailed check,106.26,1705.85,1,22.2,No
CUST_01831,Female,38,0,1,Month-to-month,Yes,Bank transfer,48.36,48.36,2,29.4,No
CUST_01832,Male,29,0,37,Month-to-month,No,Bank transfer,111.52,4146.74,3,70.6,No
CUST_01833,Female,67,1,37,Month-to-month,No,Mailed check,66.29,2445.81,1,80.7,No
CUST_01834,Male,21,0,64,Two year,No,Electronic check,84.71,5417.47,1,43.2,No
CUST_01835,Female,71,1,62,One year,No,Bank transfer,46.44,2897.46,0,20.1,No
CUST_01836,Female,66,1,72,Two year,Yes,Bank transfer,35.6,2562.78,1,44.0,No
CUST_01837,Female,59,0,61,Month-to-month,No,Credit card,106.95,6541.07,3,77.7,No
CUST_01838,Female,37,0,33,Month-to-month,Yes,Credit card,30.95,1025.16,3,54.6,Yes
CUST_01839,Female,55,0,66,Month-to-month,No,Electronic check,97.4,6423.39,0,20.8,No
CUST_01840,Male,42,0,30,Month-to-month,Yes,Electronic check,78.1,2340.99,3,86.5,No
CUST_01841,Female,31,0,20,One year,Yes,Credit card,106.11,2115.11,2,42.8,Yes
CUST_01842,Female,28,0,60,Month-to-month,Yes,Credit card,91.78,5513.84,3,39.3,No
CUST_01843,Female,49,0,24,Month-to-month,Yes,Credit card,48.17,1168.22,1,73.4,No
CUST_01844,Male,28,0,4,One year,No,Mailed check,77.44,314.44,1,55.5,No
CUST_01845,Female,78,1,37,Month-to-month,No,Bank transfer,21.31,791.21,2,75.8,No
CUST_01846,Male,35,0,4,Two year,Yes,Electronic check,67.52,259.69,2,47.3,Yes
CUST_01847,Female,44,0,18,Month-to-month,Yes,Electronic check,28.6,525.76,1,48.5,No
CUST_01848,Female,72,1,66,One year,No,Mailed check,62.89,4159.44,4,40.5,No
CUST_01849,Male,71,1,48,Month-to-month,Yes,Credit card,30.96,1488.92,1,53.1,No
CUST_01850,Female,35,0,33,Two year,Yes,Bank transfer,115.55,3810.07,2,49.2,No
CUST_01851,Male,73,1,58,Month-to-month,No,Credit card,72.31,4194.23,2,35.9,No
CUST_01852,Male,40,0,28,One year,Yes,Electronic check,111.32,3107.91,3,16.2,No
CUST_01853,Female,28,0,35,Month-to-month,Yes,Mailed check,22.24,763.54,2,59.5,No
CUST_01854,Male,38,0,10,One year,No,Bank transfer,83.77,834.65,0,56.5,No
CUST_01855,Female,61,0,65,Month-to-month,Yes,Bank transfer,50.7,3286.6,3,44.7,No
CUST_01856,Female,22,0,42,Month-to-month,No,Bank transfer,63.18,2648.61,1,68.9,No
CUST_01857,Male,40,0,9,Two year,No,Bank transfer,107.31,960.9,2,53.0,No
CUST_01858,Male,58,0,60,Two year,No,Mailed check,118.0,7079.35,3,58.7,No
CUST_01859,Male,76,1,15,Month-to-month,No,Electronic check,44.65,668.3,3,49.9,Yes
CUST_01860,Male,42,0,57,Two year,Yes,Bank transfer,114.83,6514.51,4,18.3,No
CUST_01861,Female,58,0,69,Month-to-month,No,Bank transfer,88.87,6135.69,1,76.1,No
CUST_01862,Female,71,1,22,Two year,No,Electronic check,115.14,2534.43,2,57.6,No
CUST_01863,Male,27,0,64,One year,Yes,Credit card,76.24,4888.76,4,23.5,No
CUST_01864,Female,39,0,41,Month-to-month,No,Bank transfer,116.08,4756.96,4,40.9,Yes
CUST_01865,Female,36,0,71,Two year,Yes,Bank transfer,109.25,7767.28,2,61.5,No
CUST_01866,Female,18,0,56,Two year,No,Credit card,32.86,,0,80.2,No
CUST_01867,Female,24,0,23,Month-to-month,No,Electronic check,51.08,1178.22,1,55.7,No
CUST_01868,Male,21,0,25,One year,No,Electronic check,44.31,1098.49,1,64.8,Yes
CUST_01869,Male,18,0,6,Month-to-month,No,Bank transfer,77.21,474.62,1,83.0,No
CUST_01870,Female,32,0,34,Two year,Yes,Electronic check,100.28,3422.52,3,82.0,No
CUST_01871,Male,57,0,63,One year,Yes,Credit card,95.94,6063.13,2,55.3,No
CUST_01872,Male,29,0,9,Month-to-month,Yes,Mailed check,92.67,828.65,2,63.2,No
CUST_01873,Male,39,0,60,One year,No,Credit card,57.53,3456.89,2,30.4,No
CUST_01874,Female,39,0,49,One year,No,Credit card,33.96,1649.82,2,49.0,No
CUST_01875,Female,67,1,51,One year,No,Mailed check,41.06,2075.1,0,58.1,No
CUST_01876,Female,64,0,60,Month-to-month,Yes,Credit card,94.17,5655.7,0,41.6,No
CUST_01877,Male,34,0,70,Month-to-month,No,Bank transfer,34.75,2431.61,2,23.5,Yes
CUST_01878,Female,46,0,37,One year,Yes,Bank transfer,42.29,1552.05,1,49.2,No
CUST_01879,Female,63,0,31,Month-to-month,Yes,Electronic check,62.46,1937.9,1,14.6,Yes
CUST_01880,Male,31,0,41,Month-to-month,Yes,Electronic check,27.21,1125.0,1,80.2,No
CUST_01881,Female,67,1,62,One year,No,Credit card,41.27,,2,48.9,No
CUST_01882,Female,37,0,58,Month-to-month,No,Bank transfer,34.98,2040.94,1,71.2,No
CUST_01883,Male,67,1,14,One year,No,Bank transfer,115.13,1605.24,1,32.4,No
CUST_01884,Male,65,1,36,One year,No,Mailed check,39.15,1420.32,0,39.9,No
CUST_01885,Male,50,0,36,One year,Yes,Electronic check,106.18,3818.53,1,61.8,Yes
CUST_01886,Female,72,1,8,Month-to-month,Yes,Bank transfer,31.48,264.14,2,79.9,No
CUST_01887,Female,76,1,26,Month-to-month,No,Credit card,106.97,2768.44,0,53.7,No
CUST_01888,Female,60,0,36,Month-to-month,No,Bank transfer,79.94,2880.27,1,33.5,Yes
CUST_01889,Male,32,0,48,Two year,No,Electronic check,104.97,5040.87,0,67.5,No
CUST_01890,Male,29,0,28,Month-to-month,Yes,Credit card,106.73,,0,28.6,No
CUST_01891,Female,57,0,68,Two year,No,Electronic check,79.64,5411.83,0,76.0,No
CUST_01892,Female,71,1,62,One year,Yes,Bank transfer,111.77,6934.02,3,71.2,No
CUST_01893,Male,37,0,51,Two year,Yes,Bank transfer,78.54,4003.8,2,34.8,No
CUST_01894,Male,47,0,42,Month-to-month,Yes,Bank transfer,91.26,3827.51,4,47.5,Yes
CUST_01895,Male,55,0,29,Month-to-month,Yes,Electronic check,61.61,,2,39.8,Yes
CUST_01896,Male,20,0,10,Two year,Yes,Credit card,111.41,1114.85,3,57.6,Yes
CUST_01897,Female,45,0,39,Month-to-month,Yes,Bank transfer,102.42,3979.1,1,59.4,Yes
CUST_01898,Male,73,1,1,Month-to-month,Yes,Bank transfer,36.67,36.67,2,15.7,No
CUST_01899,Female,43,0,39,Month-to-month,No,Bank transfer,77.64,3042.43,2,60.4,Yes
CUST_01900,Female,47,0,21,Two year,No,Mailed check,109.68,2294.25,0,48.0,No
CUST_01901,Female,30,0,65,One year,No,Mailed check,99.31,6460.33,2,25.6,No
CUST_01902,Male,30,0,15,One year,Yes,Credit card,116.26,1736.88,2,62.2,No
CUST_01903,Male,19,0,4,One year,Yes,Electronic check,43.13,158.14,1,81.7,No
CUST_01904,Male,54,0,60,Month-to-month,No,Bank transfer,56.75,3409.56,2,52.2,No
CUST_01905,Male,66,1,61,One year,Yes,Bank transfer,70.72,4310.58,2,77.9,No
CUST_01906,Female,55,0,20,Month-to-month,Yes,Electronic check,43.27,881.22,1,66.4,No
CUST_01907,Male,19,0,10,Two year,Yes,Electronic check,59.4,605.3,2,66.6,No
CUST_01908,Male,53,0,34,Month-to-month,Yes,Credit card,73.75,2520.29,1,59.3,No
CUST_01909,Female,71,1,48,Month-to-month,Yes,Electronic check,39.13,1889.09,0,45.6,No
CUST_01910,Male,43,0,33,One year,Yes,Bank transfer,45.67,1513.96,3,35.2,No
CUST_01911,Female,28,0,61,Month-to-month,Yes,Credit card,32.48,1967.88,2,111.5,No
CUST_01912,Female,25,0,10,One year,Yes,Mailed check,91.34,911.04,1,53.5,No
CUST_01913,Female,61,0,54,Month-to-month,Yes,Credit card,56.16,3039.09,1,53.1,No
CUST_01914,Female,57,0,65,Month-to-month,Yes,Credit card,42.03,2728.83,2,71.7,No
CUST_01915,Female,60,0,1,Month-to-month,Yes,Credit card,70.73,70.73,0,12.1,No
CUST_01916,Female,39,0,5,One year,Yes,Electronic check,26.82,141.37,3,61.5,No
CUST_01917,Female,37,0,15,Month-to-month,No,Bank transfer,112.34,1695.67,1,77.0,Yes
CUST_01918,Female,25,0,28,One year,Yes,Electronic check,49.45,1375.28,1,76.4,No
CUST_01919,Male,46,0,23,Month-to-month,Yes,Bank transfer,108.65,2505.57,1,61.5,Yes
CUST_01920,Male,57,0,17,Month-to-month,No,Electronic check,69.76,1191.6,1,29.9,Yes
CUST_01921,Male,43,0,13,Month-to-month,No,Credit card,105.02,1355.31,1,68.0,Yes
CUST_01922,Male,47,0,14,Two year,No,Bank transfer,44.71,621.83,1,27.8,No
CUST_01923,Female,34,0,11,One year,Yes,Electronic check,37.53,414.29,1,80.1,No
CUST_01924,Male,37,0,28,Month-to-month,Yes,Credit card,104.94,2952.25,0,65.6,No
CUST_01925,Female,69,1,42,One year,No,Mailed check,41.29,1730.13,1,42.4,No
CUST_01926,Male,72,1,61,Two year,No,Electronic check,94.62,5775.97,1,71.6,No
CUST_01927,Male,33,0,64,Month-to-month,No,Electronic check,54.46,3497.02,1,46.9,No
CUST_01928,Male,63,0,31,Two year,Yes,Mailed check,94.82,2957.95,4,52.0,No
CUST_01929,Female,79,1,10,Month-to-month,Yes,Electronic check,110.76,1109.91,2,64.4,No
CUST_01930,Male,60,0,8,Two year,No,Mailed check,118.16,924.11,3,49.0,Yes
CUST_01931,Female,24,0,21,One year,Yes,Bank transfer,55.98,1184.83,3,45.6,No
CUST_01932,Female,33,0,59,Month-to-month,Yes,Mailed check,56.75,3350.51,2,37.5,No
CUST_01933,Male,62,0,50,Month-to-month,No,Credit card,118.14,5898.49,0,68.9,Yes
CUST_01934,Male,76,1,69,Two year,No,Mailed check,106.15,7331.65,0,50.9,No
CUST_01935,Male,64,0,70,One year,No,Bank transfer,24.51,1734.3,2,71.0,No
CUST_01936,Female,73,1,30,One year,Yes,Mailed check,77.34,2322.44,0,38.6,No
CUST_01937,Male,65,1,17,Month-to-month,Yes,Mailed check,38.12,631.9,1,30.5,No
CUST_01938,Female,44,0,20,Month-to-month,Yes,Bank transfer,119.4,2402.47,1,72.0,No
CUST_01939,Female,70,1,48,Month-to-month,Yes,Electronic check,33.89,1627.06,1,28.6,No
CUST_01940,Male,40,0,2,Month-to-month,Yes,Electronic check,75.93,159.0,0,39.0,No
CUST_01941,Male,41,0,37,One year,No,Credit card,86.52,3201.85,1,61.8,No
CUST_01942,Female,26,0,1,Two year,Yes,Credit card,113.71,118.27,2,86.1,No
CUST_01943,Female,52,0,4,One year,Yes,Mailed check,104.73,425.56,1,57.4,No
CUST_01944,Female,68,1,54,Month-to-month,No,Electronic check,44.58,2415.15,2,28.8,No
CUST_01945,Male,37,0,25,One year,No,Electronic check,77.26,1933.03,3,31.9,Yes
CUST_01946,Female,54,0,3,Two year,No,Mailed check,115.36,338.47,2,49.9,No
CUST_01947,Male,59,0,9,One year,No,Bank transfer,93.57,844.08,4,62.8,Yes
CUST_01948,Female,34,0,34,One year,Yes,Electronic check,88.83,3028.23,1,31.1,No
CUST_01949,Female,64,0,43,Two year,Yes,Credit card,95.49,4098.54,2,32.1,Yes
CUST_01950,Male,48,0,22,One year,No,Mailed check,52.25,1138.45,1,48.8,No
CUST_01951,Female,72,1,70,Month-to-month,Yes,Bank transfer,92.93,6518.1,1,64.2,No
CUST_01952,Male,74,1,2,Month-to-month,No,Credit card,43.29,103.49,2,24.2,No
CUST_01953,Male,25,0,66,Two year,Yes,Electronic check,62.81,4145.86,0,2.7,No
CUST_01954,Female,32,0,32,Month-to-month,Yes,Bank transfer,108.99,3493.78,1,48.1,Yes
CUST_01955,Male,48,0,16,Month-to-month,Yes,Credit card,21.9,354.11,4,104.4,Yes
CUST_01956,Male,70,1,1,Month-to-month,No,Mailed check,61.43,61.43,1,40.7,No
CUST_01957,Female,47,0,72,One year,No,Bank transfer,46.68,3363.18,5,73.6,No
CUST_01958,Male,63,0,48,Two year,Yes,Bank transfer,39.86,1927.89,0,29.5,Yes
CUST_01959,Male,37,0,50,Month-to-month,Yes,Mailed check,103.86,5181.13,2,52.5,No
CUST_01960,Male,77,1,13,One year,No,Electronic check,89.65,1152.79,3,71.8,No
CUST_01961,Female,56,0,15,Two year,No,Electronic check,31.26,461.65,0,47.4,No
CUST_01962,Male,70,1,53,Month-to-month,Yes,Bank transfer,69.45,3675.91,2,26.1,No
CUST_01963,Female,72,1,44,Month-to-month,Yes,Bank transfer,66.69,2941.06,2,51.2,No
CUST_01964,Female,29,0,8,Two year,No,Bank transfer,34.25,287.23,0,66.4,No
CUST_01965,Male,66,1,46,Month-to-month,Yes,Credit card,99.98,4611.88,3,89.5,No
CUST_01966,Male,34,0,69,One year,No,Bank transfer,56.67,3916.59,1,23.3,No
CUST_01967,Male,59,0,19,One year,No,Electronic check,96.19,1811.77,1,56.9,No
CUST_01968,Female,47,0,38,Month-to-month,Yes,Mailed check,39.21,1473.89,3,33.1,No
CUST_01969,Male,46,0,11,Two year,Yes,Mailed check,51.51,573.92,2,53.2,No
CUST_01970,Male,36,0,43,Month-to-month,Yes,Mailed check,29.52,1253.37,0,32.8,No
CUST_01971,Male,63,0,20,Month-to-month,No,Bank transfer,34.35,692.51,2,36.6,Yes
CUST_01972,Male,28,0,20,Month-to-month,No,Bank transfer,108.32,2169.14,1,82.4,No
CUST_01973,Male,51,0,21,Month-to-month,No,Mailed check,30.91,644.5,0,51.3,No
CUST_01974,Female,67,1,57,Two year,Yes,Credit card,29.57,1660.2,1,24.2,No
CUST_01975,Female,24,0,50,One year,Yes,Credit card,114.04,5703.9,1,46.7,No
CUST_01976,Male,61,0,26,Two year,No,Credit card,84.59,2204.47,0,63.2,No
CUST_01977,Male,75,1,30,Month-to-month,No,Credit card,30.09,897.19,0,54.2,No
CUST_01978,Male,51,0,31,One year,Yes,Electronic check,117.17,3621.4,2,59.3,No
CUST_01979,Male,76,1,42,One year,No,Mailed check,34.71,1460.75,0,88.1,No
CUST_01980,Female,37,0,68,Two year,Yes,Electronic check,96.63,6556.63,1,69.5,No
CUST_01981,Male,67,1,61,One year,Yes,Bank transfer,23.49,1438.76,2,77.9,Yes
CUST_01982,Female,55,0,61,Month-to-month,No,Credit card,82.45,5040.26,0,57.7,Yes
CUST_01983,Female,41,0,70,Month-to-month,No,Credit card,74.67,5207.33,2,67.5,No
CUST_01984,Male,27,0,68,Month-to-month,No,Mailed check,40.8,2769.14,0,36.2,No
CUST_01985,Female,49,0,17,One year,No,Credit card,84.31,,1,64.9,No
CUST_01986,Female,69,1,19,Two year,No,Mailed check,81.71,1552.21,0,81.2,No
CUST_01987,Female,32,0,51,Month-to-month,Yes,Bank transfer,99.84,5082.8,0,54.4,No
CUST_01988,Female,54,0,70,Month-to-month,No,Credit card,107.59,7517.76,0,41.7,No
CUST_01989,Male,37,0,63,Month-to-month,Yes,Credit card,71.01,4469.06,1,76.7,No
CUST_01990,Male,20,0,30,One year,No,Electronic check,69.03,2077.33,2,34.2,No
CUST_01991,Female,54,0,25,Month-to-month,No,Mailed check,82.16,2059.69,4,95.8,No
CUST_01992,Male,79,1,71,Month-to-month,No,Mailed check,92.92,6603.2,2,56.7,No
CUST_01993,Male,74,1,26,Month-to-month,No,Credit card,55.62,1458.55,1,18.1,No
CUST_01994,Male,57,0,56,One year,No,Electronic check,70.46,3935.52,0,59.0,No
CUST_01995,Male,25,0,22,One year,No,Credit card,78.51,1723.45,0,78.3,Yes
CUST_01996,Male,57,0,19,One year,Yes,Mailed check,118.84,2256.07,0,72.5,No
CUST_01997,Female,61,0,31,Month-to-month,No,Mailed check,78.77,2413.08,1,50.7,No
CUST_01998,Male,73,1,26,Month-to-month,No,Credit card,42.42,1105.13,3,53.0,No
CUST_01999,Male,40,0,42,Month-to-month,No,Bank transfer,78.8,3309.26,2,72.5,No
CUST_02000,Male,57,0,41,Month-to-month,No,Credit card,101.95,4168.58,1,11.1,No
CUST_02001,Male,28,0,23,Month-to-month,Yes,Electronic check,105.74,2440.74,1,38.9,No
CUST_02002,Female,63,0,47,Month-to-month,Yes,Mailed check,100.03,4709.26,3,35.9,No
CUST_02003,Female,25,0,13,One year,Yes,Mailed check,108.82,1418.67,3,66.9,No
CUST_02004,Female,46,0,66,Month-to-month,Yes,Credit card,53.48,3512.37,0,32.5,No
CUST_02005,Female,47,0,66,Month-to-month,Yes,Bank transfer,70.76,4660.24,1,35.9,No
CUST_02006,Male,73,1,16,Two year,Yes,Mailed check,97.96,1570.39,3,41.0,No
CUST_02007,Female,77,1,28,One year,No,Credit card,46.44,1295.09,2,33.5,No
CUST_02008,Male,27,0,35,One year,No,Bank transfer,57.16,1998.23,3,71.4,No
CUST_02009,Male,56,0,41,Two year,Yes,Credit card,103.12,4216.73,0,40.7,No
CUST_02010,Male,45,0,31,Month-to-month,No,Credit card,97.01,3009.18,4,61.0,No
CUST_02011,Male,66,1,32,One year,No,Credit card,117.12,3762.89,2,39.6,No
CUST_02012,Male,53,0,54,One year,No,Mailed check,119.6,6461.5,1,49.8,No
CUST_02013,Female,78,1,72,Month-to-month,No,Bank transfer,44.07,3183.07,4,46.3,Yes
CUST_02014,Female,30,0,59,Month-to-month,No,Electronic check,110.04,6501.43,1,12.5,No
CUST_02015,Female,49,0,41,Month-to-month,Yes,Electronic check,29.45,1203.93,1,26.4,No
CUST_02016,Female,53,0,66,Month-to-month,Yes,Mailed check,90.98,6002.83,0,25.2,No
CUST_02017,Male,54,0,54,Month-to-month,Yes,Mailed check,42.01,2283.24,1,71.8,No
CUST_02018,Female,43,0,40,Month-to-month,Yes,Credit card,50.03,2008.57,0,75.8,No
CUST_02019,Male,39,0,28,Month-to-month,Yes,Credit card,114.63,3219.31,1,40.1,Yes
CUST_02020,Female,21,0,37,Month-to-month,Yes,Bank transfer,46.32,1715.33,0,59.0,No
CUST_02021,Male,48,0,65,Month-to-month,No,Credit card,87.32,5671.74,1,36.1,No
CUST_02022,Male,35,0,55,Month-to-month,Yes,Bank transfer,37.81,2077.0,1,55.7,No
CUST_02023,Female,55,0,4,Month-to-month,No,Credit card,29.34,131.13,1,42.9,Yes
CUST_02024,Male,41,0,10,One year,No,Credit card,53.93,539.31,0,39.7,No
CUST_02025,Male,73,1,47,Month-to-month,Yes,Electronic check,82.42,3886.2,2,62.0,No
CUST_02026,Female,40,0,14,Two year,Yes,Mailed check,44.79,641.17,2,56.4,No
CUST_02027,Male,39,0,38,Two year,Yes,Bank transfer,50.02,1909.85,1,35.0,No
CUST_02028,Female,19,0,12,One year,No,Electronic check,90.87,1098.51,2,84.3,No
CUST_02029,Female,48,0,45,One year,Yes,Credit card,30.28,1379.55,0,86.9,No
CUST_02030,Female,72,1,17,Month-to-month,Yes,Electronic check,64.69,1091.28,4,52.4,No
CUST_02031,Male,28,0,35,Month-to-month,Yes,Bank transfer,114.17,3991.95,1,62.1,No
CUST_02032,Male,45,0,66,Two year,No,Mailed check,59.7,3927.42,2,96.6,No
CUST_02033,Male,63,0,41,Month-to-month,Yes,Electronic check,63.42,2585.25,2,62.1,No
CUST_02034,Female,49,0,67,Two year,Yes,Bank transfer,93.82,6285.53,2,22.9,No
CUST_02035,Male,79,1,29,One year,No,Credit card,97.9,2841.82,2,50.9,No
CUST_02036,Female,22,0,18,Month-to-month,No,Electronic check,96.96,1750.35,1,43.1,No
CUST_02037,Female,55,0,20,Month-to-month,No,Mailed check,119.79,2388.76,0,41.1,No
CUST_02038,Male,27,0,14,One year,Yes,Bank transfer,27.15,375.9,0,58.9,No
CUST_02039,Female,57,0,34,Month-to-month,Yes,Mailed check,118.23,4028.13,1,40.4,No
CUST_02040,Male,63,0,49,Month-to-month,No,Credit card,115.02,5621.32,2,66.7,Yes
CUST_02041,Male,41,0,54,One year,Yes,Mailed check,105.21,5681.68,0,37.5,No
CUST_02042,Male,52,0,31,One year,No,Credit card,65.41,2040.85,1,28.0,No
